	Gender	Age	Height	Weight	Duration	Heart_Rate	Body_Temp	Calories	BMI	BMI Category	Age Group
288	1	54	190.0	95.0	22.0	110.0	40.3	178.0	26.315789473684212	Overweight	Adult
289	1	23	195.0	89.0	27.0	104.0	41.0	150.0	23.405654174884944	Normal Weight	Youth
290	0	72	164.0	68.0	15.0	94.0	40.2	83.0	25.282569898869724	Overweight	Old
291	1	47	179.0	79.0	6.0	74.0	39.3	12.0	24.65590961580475	Normal Weight	Adult
292	0	58	170.0	72.0	8.0	103.0	39.9	49.0	24.913494809688583	Normal Weight	Adult
293	1	41	179.0	85.0	25.0	101.0	40.8	147.0	26.528510346119035	Overweight	Adult
294	1	62	193.0	100.0	8.0	90.0	39.4	44.0	26.846358291497758	Overweight	Adult
295	0	30	168.0	67.0	29.0	107.0	40.9	179.0	23.738662131519277	Normal Weight	Adult
296	0	32	156.0	56.0	23.0	113.0	40.5	161.0	23.011176857330703	Normal Weight	Adult
297	1	20	178.0	80.0	9.0	84.0	39.4	20.0	25.24933720489837	Overweight	Youth
298	0	53	168.0	65.0	21.0	102.0	40.5	127.0	23.030045351473927	Normal Weight	Adult
299	1	51	189.0	95.0	30.0	112.0	41.0	247.0	26.595000139973685	Overweight	Adult
300	1	78	177.0	86.0	23.0	100.0	40.8	173.0	27.450604870886398	Overweight	Old
301	0	31	169.0	69.0	1.0	74.0	37.6	3.0	24.158817968558527	Normal Weight	Adult
302	1	74	205.0	112.0	6.0	83.0	39.0	32.0	26.65080309339679	Overweight	Old
303	0	50	177.0	70.0	22.0	106.0	40.9	140.0	22.34351559258195	Normal Weight	Adult
304	0	40	160.0	70.0	8.0	88.0	40.0	34.0	27.343749999999996	Overweight	Adult
305	1	41	172.0	75.0	8.0	88.0	39.7	30.0	25.351541373715524	Overweight	Adult
306	0	26	161.0	54.0	13.0	94.0	40.3	64.0	20.832529609197174	Normal Weight	Adult
307	1	25	185.0	89.0	27.0	104.0	40.8	152.0	26.004382761139514	Overweight	Adult
308	1	31	184.0	89.0	15.0	105.0	39.9	91.0	26.287807183364837	Overweight	Adult
309	1	20	186.0	90.0	4.0	83.0	38.8	9.0	26.014568158168572	Overweight	Youth
310	0	55	176.0	72.0	5.0	84.0	39.3	20.0	23.243801652892564	Normal Weight	Adult
311	0	52	160.0	59.0	25.0	103.0	40.7	156.0	23.046874999999996	Normal Weight	Adult
312	1	60	208.0	105.0	26.0	110.0	40.6	223.0	24.269600591715975	Normal Weight	Adult
313	1	36	191.0	93.0	16.0	97.0	40.0	83.0	25.492722238973712	Overweight	Adult
314	0	53	168.0	69.0	11.0	89.0	40.0	51.0	24.44727891156463	Normal Weight	Adult
315	1	36	193.0	95.0	10.0	97.0	40.0	52.0	25.50404037692287	Overweight	Adult
316	0	23	169.0	68.0	25.0	114.0	40.9	170.0	23.80869017191275	Normal Weight	Youth
317	0	36	164.0	57.0	2.0	79.0	37.9	7.0	21.192742415229034	Normal Weight	Adult
318	0	37	166.0	61.0	25.0	103.0	40.7	149.0	22.136739730004358	Normal Weight	Adult
319	1	48	181.0	80.0	27.0	105.0	40.6	181.0	24.41927902078691	Normal Weight	Adult
320	0	39	167.0	71.0	27.0	118.0	41.1	201.0	25.458065904119906	Overweight	Adult
321	1	21	205.0	103.0	7.0	88.0	39.6	23.0	24.50922070196312	Normal Weight	Youth
322	1	20	187.0	86.0	23.0	100.0	40.3	109.0	24.59321112985787	Normal Weight	Youth
323	1	57	169.0	72.0	8.0	84.0	39.7	30.0	25.209201358495854	Overweight	Adult
324	0	77	160.0	66.0	15.0	94.0	40.5	84.0	25.781249999999996	Overweight	Old
325	1	34	184.0	85.0	19.0	109.0	40.4	128.0	25.10633270321361	Overweight	Adult
326	1	52	189.0	92.0	23.0	97.0	40.7	137.0	25.755158030290307	Overweight	Adult
327	1	70	194.0	91.0	28.0	103.0	40.8	216.0	24.178977574662557	Normal Weight	Old
328	0	64	157.0	54.0	12.0	95.0	40.1	68.0	21.907582457706194	Normal Weight	Adult
329	1	73	198.0	101.0	18.0	97.0	40.7	129.0	25.762677277828793	Overweight	Old
330	1	47	195.0	99.0	11.0	88.0	39.8	50.0	26.035502958579883	Overweight	Adult
331	0	39	164.0	65.0	5.0	84.0	39.2	19.0	24.167162403331353	Normal Weight	Adult
332	0	25	163.0	60.0	7.0	89.0	39.4	30.0	22.582709172343712	Normal Weight	Adult
333	1	22	165.0	67.0	27.0	119.0	40.4	197.0	24.609733700642796	Normal Weight	Youth
334	1	67	173.0	78.0	4.0	95.0	38.7	24.0	26.061679307694877	Overweight	Old
335	0	64	164.0	67.0	13.0	94.0	40.2	70.0	24.910767400356935	Normal Weight	Adult
336	1	37	200.0	100.0	12.0	91.0	40.1	54.0	25.0	Normal Weight	Adult
337	1	21	184.0	78.0	19.0	100.0	40.5	88.0	23.03875236294896	Normal Weight	Youth
338	1	40	190.0	97.0	7.0	83.0	39.5	24.0	26.869806094182827	Overweight	Adult
339	0	36	174.0	68.0	19.0	108.0	40.1	121.0	22.460034350640772	Normal Weight	Adult
340	0	53	178.0	77.0	11.0	95.0	39.9	57.0	24.302487059714682	Normal Weight	Adult
341	1	41	192.0	99.0	22.0	98.0	40.5	126.0	26.85546875	Overweight	Adult
342	1	56	184.0	88.0	5.0	89.0	39.5	24.0	25.99243856332703	Overweight	Adult
343	0	29	166.0	65.0	11.0	84.0	40.0	41.0	23.588329220496444	Normal Weight	Adult
344	1	28	192.0	92.0	7.0	92.0	39.5	28.0	24.95659722222222	Normal Weight	Adult
345	1	22	191.0	88.0	10.0	90.0	39.7	34.0	24.12214577451276	Normal Weight	Youth
346	1	76	195.0	93.0	23.0	96.0	40.5	161.0	24.45759368836292	Normal Weight	Old
347	1	73	175.0	76.0	4.0	86.0	38.9	20.0	24.816326530612244	Normal Weight	Old
348	1	39	191.0	86.0	23.0	97.0	40.6	119.0	23.573915188728378	Normal Weight	Adult
349	0	69	162.0	59.0	11.0	95.0	39.6	63.0	22.481329065691202	Normal Weight	Old
350	0	46	180.0	75.0	12.0	93.0	40.1	58.0	23.148148148148145	Normal Weight	Adult
351	0	30	163.0	58.0	30.0	115.0	40.6	215.0	21.829952199932254	Normal Weight	Adult
352	0	35	168.0	67.0	17.0	101.0	40.1	96.0	23.738662131519277	Normal Weight	Adult
353	0	60	176.0	71.0	24.0	107.0	41.0	160.0	22.920971074380166	Normal Weight	Adult
354	0	35	150.0	50.0	25.0	104.0	41.0	154.0	22.22222222222222	Normal Weight	Adult
355	1	26	182.0	84.0	5.0	81.0	39.1	11.0	25.359256128486894	Overweight	Adult
356	1	21	183.0	83.0	23.0	104.0	40.5	122.0	24.78425751739377	Normal Weight	Youth
357	0	27	158.0	57.0	22.0	101.0	40.4	124.0	22.832879346258608	Normal Weight	Adult
358	0	47	172.0	69.0	21.0	97.0	40.6	113.0	23.323418063818284	Normal Weight	Adult
359	0	27	183.0	79.0	3.0	80.0	38.9	9.0	23.589835468362743	Normal Weight	Adult
360	1	49	181.0	79.0	29.0	108.0	40.7	208.0	24.114038033027075	Normal Weight	Adult
361	1	27	178.0	83.0	19.0	102.0	41.0	101.0	26.19618735008206	Overweight	Adult
362	1	46	194.0	91.0	14.0	91.0	40.0	66.0	24.178977574662557	Normal Weight	Adult
363	1	58	197.0	98.0	14.0	102.0	40.1	100.0	25.25187456517818	Overweight	Adult
364	1	27	172.0	77.0	13.0	101.0	39.9	65.0	26.027582477014604	Overweight	Adult
365	1	29	176.0	76.0	13.0	91.0	39.8	47.0	24.535123966942148	Normal Weight	Adult
366	1	39	197.0	96.0	3.0	78.0	38.6	8.0	24.736530186296992	Normal Weight	Adult
367	0	56	160.0	63.0	4.0	84.0	38.7	17.0	24.609374999999996	Normal Weight	Adult
368	1	32	183.0	83.0	21.0	97.0	40.4	101.0	24.78425751739377	Normal Weight	Adult
369	0	43	169.0	67.0	5.0	80.0	39.0	18.0	23.458562375266975	Normal Weight	Adult
370	1	21	202.0	98.0	21.0	108.0	40.5	131.0	24.017253210469562	Normal Weight	Youth
371	0	76	175.0	72.0	10.0	97.0	39.8	58.0	23.510204081632654	Normal Weight	Old
372	0	22	162.0	59.0	15.0	104.0	40.0	87.0	22.481329065691202	Normal Weight	Youth
373	1	35	200.0	99.0	24.0	104.0	40.6	152.0	24.75	Normal Weight	Adult
374	1	45	191.0	95.0	28.0	105.0	41.0	193.0	26.040952824758094	Overweight	Adult
375	1	32	176.0	83.0	10.0	99.0	39.7	51.0	26.794938016528928	Overweight	Adult
376	1	39	178.0	80.0	25.0	105.0	40.7	157.0	25.24933720489837	Overweight	Adult
377	0	44	174.0	75.0	27.0	105.0	40.8	165.0	24.772096710265558	Normal Weight	Adult
378	0	26	174.0	67.0	6.0	84.0	39.4	22.0	22.12973972783723	Normal Weight	Adult
379	0	42	179.0	72.0	17.0	98.0	40.1	91.0	22.47120876377142	Normal Weight	Adult
380	0	24	178.0	78.0	2.0	93.0	38.2	9.0	24.61810377477591	Normal Weight	Youth
381	1	56	186.0	93.0	14.0	91.0	40.0	74.0	26.881720430107524	Overweight	Adult
382	1	71	185.0	96.0	5.0	85.0	39.1	26.0	28.04967129291453	Overweight	Old
383	0	37	187.0	84.0	11.0	99.0	39.9	57.0	24.021275987303035	Normal Weight	Adult
384	0	47	162.0	63.0	10.0	81.0	39.9	37.0	24.005486968449926	Normal Weight	Adult
385	1	48	167.0	67.0	29.0	112.0	40.9	217.0	24.023808670084982	Normal Weight	Adult
386	1	52	183.0	86.0	11.0	87.0	40.0	47.0	25.680074054167036	Overweight	Adult
387	1	40	192.0	98.0	24.0	99.0	40.4	139.0	26.58420138888889	Overweight	Adult
388	0	66	180.0	75.0	4.0	88.0	38.9	19.0	23.148148148148145	Normal Weight	Old
389	0	37	157.0	59.0	16.0	94.0	40.2	80.0	23.93606231490121	Normal Weight	Adult
390	1	28	193.0	93.0	17.0	94.0	40.4	74.0	24.967113211092915	Normal Weight	Adult
391	0	59	148.0	51.0	10.0	93.0	39.7	54.0	23.283418553688826	Normal Weight	Adult
392	1	24	182.0	78.0	28.0	105.0	40.8	154.0	23.54788069073783	Normal Weight	Youth
393	0	67	162.0	62.0	26.0	93.0	40.7	140.0	23.624447492760247	Normal Weight	Old
394	1	33	192.0	98.0	10.0	97.0	39.8	52.0	26.58420138888889	Overweight	Adult
395	1	34	192.0	99.0	15.0	97.0	40.1	79.0	26.85546875	Overweight	Adult
396	1	40	181.0	84.0	17.0	99.0	40.4	94.0	25.640242971826257	Overweight	Adult
397	1	22	193.0	85.0	28.0	116.0	41.0	202.0	22.819404547773097	Normal Weight	Youth
398	1	66	164.0	75.0	27.0	114.0	40.7	238.0	27.885187388459254	Overweight	Old
399	1	42	182.0	82.0	19.0	103.0	40.2	117.0	24.755464315903875	Normal Weight	Adult
400	1	42	209.0	111.0	7.0	83.0	39.5	26.0	25.4115061468373	Overweight	Adult
401	1	64	203.0	97.0	23.0	106.0	40.7	184.0	23.538547404693155	Normal Weight	Adult
402	0	32	162.0	64.0	28.0	105.0	40.5	169.0	24.38652644413961	Normal Weight	Adult
403	1	24	189.0	91.0	1.0	78.0	37.7	2.0	25.475210660395845	Overweight	Youth
404	1	26	182.0	83.0	27.0	107.0	41.0	162.0	25.057360222195385	Overweight	Adult
405	0	32	159.0	55.0	13.0	92.0	40.2	62.0	21.75546853368142	Normal Weight	Adult
406	1	51	190.0	94.0	21.0	105.0	40.4	150.0	26.038781163434905	Overweight	Adult
407	0	40	165.0	59.0	27.0	110.0	41.1	183.0	21.6712580348944	Normal Weight	Adult
408	0	34	179.0	74.0	25.0	101.0	40.9	138.0	23.095409007209515	Normal Weight	Adult
409	1	48	185.0	88.0	15.0	103.0	40.0	99.0	25.712198685171657	Overweight	Adult
410	0	21	147.0	45.0	23.0	100.0	40.6	128.0	20.824656393169516	Normal Weight	Youth
411	0	31	175.0	68.0	12.0	91.0	40.3	54.0	22.20408163265306	Normal Weight	Adult
412	1	76	193.0	103.0	18.0	95.0	40.3	127.0	27.65174904024269	Overweight	Old
413	1	20	177.0	79.0	5.0	84.0	38.9	11.0	25.2162533116282	Overweight	Youth
414	1	22	167.0	73.0	18.0	94.0	40.7	66.0	26.175194521137367	Overweight	Youth
415	1	44	180.0	84.0	11.0	91.0	39.5	49.0	25.925925925925924	Overweight	Adult
416	0	49	173.0	67.0	10.0	85.0	39.5	42.0	22.386314277122523	Normal Weight	Adult
417	1	49	179.0	79.0	7.0	95.0	39.5	37.0	24.65590961580475	Normal Weight	Adult
418	0	46	154.0	55.0	3.0	84.0	38.6	12.0	23.19109461966605	Normal Weight	Adult
419	1	75	186.0	84.0	29.0	107.0	41.1	243.0	24.280263614290668	Normal Weight	Old
420	0	20	167.0	58.0	5.0	76.0	39.3	14.0	20.796729893506402	Normal Weight	Youth
421	0	33	154.0	59.0	28.0	105.0	40.6	171.0	24.87771968291449	Normal Weight	Adult
422	1	68	166.0	75.0	28.0	112.0	40.8	241.0	27.21730294672667	Overweight	Old
423	0	58	173.0	73.0	20.0	104.0	40.6	125.0	24.3910588392529	Normal Weight	Adult
424	1	23	179.0	81.0	26.0	112.0	40.6	171.0	25.280109859242845	Overweight	Youth
425	1	79	198.0	96.0	9.0	87.0	39.7	52.0	24.487297214569942	Normal Weight	Old
426	1	43	201.0	104.0	28.0	103.0	40.7	187.0	25.741937080765336	Overweight	Adult
427	0	37	178.0	74.0	24.0	104.0	40.8	141.0	23.355636914530994	Normal Weight	Adult
428	1	75	199.0	103.0	28.0	123.0	40.5	314.0	26.009444205954395	Overweight	Old
429	0	61	173.0	73.0	26.0	102.0	40.8	159.0	24.3910588392529	Normal Weight	Adult
430	0	26	169.0	62.0	9.0	80.0	40.2	30.0	21.707923392038097	Normal Weight	Adult
431	0	23	173.0	72.0	28.0	110.0	40.9	176.0	24.0569347455645	Normal Weight	Youth
432	1	64	178.0	82.0	25.0	111.0	40.8	211.0	25.88057063502083	Overweight	Adult
433	0	20	170.0	68.0	8.0	85.0	39.4	29.0	23.529411764705884	Normal Weight	Youth
434	0	22	171.0	69.0	21.0	95.0	40.1	99.0	23.59700420642249	Normal Weight	Youth
435	0	27	169.0	69.0	27.0	116.0	41.1	190.0	24.158817968558527	Normal Weight	Adult
436	1	36	190.0	95.0	7.0	83.0	39.5	22.0	26.315789473684212	Overweight	Adult
437	1	59	191.0	92.0	30.0	110.0	41.0	247.0	25.218606946081522	Overweight	Adult
438	1	36	206.0	103.0	5.0	84.0	39.0	17.0	24.271844660194176	Normal Weight	Adult
439	0	71	160.0	65.0	8.0	86.0	39.7	37.0	25.390624999999996	Overweight	Old
440	0	21	167.0	67.0	21.0	103.0	40.4	117.0	24.023808670084982	Normal Weight	Youth
441	1	56	188.0	90.0	10.0	91.0	39.7	52.0	25.46401086464464	Overweight	Adult
442	0	68	166.0	64.0	2.0	75.0	37.9	7.0	23.225431847873423	Normal Weight	Old
443	1	75	172.0	74.0	10.0	98.0	39.7	68.0	25.013520822065985	Overweight	Old
444	1	48	176.0	84.0	17.0	89.0	40.4	74.0	27.117768595041323	Overweight	Adult
445	1	62	185.0	91.0	24.0	97.0	40.6	154.0	26.588750913075234	Overweight	Adult
446	0	53	156.0	60.0	26.0	104.0	40.7	165.0	24.654832347140037	Normal Weight	Adult
447	1	47	187.0	89.0	17.0	97.0	39.9	96.0	25.45111384369012	Overweight	Adult
448	1	39	188.0	91.0	13.0	101.0	39.8	77.0	25.746944318696244	Overweight	Adult
449	0	54	168.0	63.0	17.0	92.0	40.3	86.0	22.321428571428577	Normal Weight	Adult
450	1	38	201.0	104.0	21.0	101.0	40.6	129.0	25.741937080765336	Overweight	Adult
451	0	39	149.0	51.0	26.0	100.0	40.4	151.0	22.97193820098194	Normal Weight	Adult
452	1	51	182.0	81.0	28.0	106.0	40.9	197.0	24.453568409612362	Normal Weight	Adult
453	1	30	193.0	92.0	13.0	104.0	40.3	77.0	24.69864962817794	Normal Weight	Adult
454	0	33	156.0	61.0	5.0	90.0	39.1	22.0	25.06574621959237	Overweight	Adult
455	1	47	182.0	82.0	27.0	100.0	40.7	161.0	24.755464315903875	Normal Weight	Adult
456	0	64	155.0	55.0	25.0	114.0	40.8	192.0	22.892819979188342	Normal Weight	Adult
457	0	37	159.0	58.0	8.0	90.0	39.2	37.0	22.942130453700404	Normal Weight	Adult
458	1	41	188.0	91.0	20.0	106.0	40.5	135.0	25.746944318696244	Overweight	Adult
459	1	61	179.0	77.0	11.0	90.0	40.0	55.0	24.031709372366656	Normal Weight	Adult
460	1	38	169.0	71.0	10.0	84.0	39.8	29.0	24.859073561850078	Normal Weight	Adult
461	1	21	185.0	88.0	12.0	97.0	39.9	52.0	25.712198685171657	Overweight	Youth
462	0	26	173.0	73.0	1.0	69.0	37.9	2.0	24.3910588392529	Normal Weight	Adult
463	1	48	183.0	81.0	21.0	94.0	40.6	106.0	24.187046492878256	Normal Weight	Adult
464	1	71	183.0	80.0	6.0	84.0	39.0	28.0	23.888440980620498	Normal Weight	Old
465	1	73	199.0	97.0	22.0	107.0	40.9	189.0	24.494330951238602	Normal Weight	Old
466	0	65	158.0	61.0	26.0	111.0	41.0	190.0	24.435186668803073	Normal Weight	Old
467	0	57	149.0	56.0	13.0	91.0	39.9	66.0	25.224089004999776	Overweight	Adult
468	1	49	185.0	93.0	22.0	99.0	40.5	135.0	27.173119065010955	Overweight	Adult
469	1	55	178.0	79.0	4.0	97.0	38.7	23.0	24.933720489837143	Normal Weight	Adult
470	1	20	182.0	74.0	12.0	80.0	39.9	17.0	22.34029706557179	Normal Weight	Youth
471	0	45	163.0	58.0	5.0	84.0	38.9	21.0	21.829952199932254	Normal Weight	Adult
472	0	53	175.0	75.0	13.0	90.0	40.2	60.0	24.489795918367346	Normal Weight	Adult
473	0	46	166.0	58.0	10.0	93.0	39.6	51.0	21.04804761213529	Normal Weight	Adult
474	1	25	198.0	96.0	5.0	85.0	39.1	15.0	24.487297214569942	Normal Weight	Adult
475	1	22	163.0	65.0	9.0	92.0	40.0	29.0	24.46460160337235	Normal Weight	Youth
476	0	60	164.0	66.0	27.0	110.0	40.8	190.0	24.538964901844146	Normal Weight	Adult
477	0	50	168.0	62.0	11.0	89.0	40.1	51.0	21.9671201814059	Normal Weight	Adult
478	0	61	157.0	56.0	17.0	95.0	40.5	95.0	22.7189744005842	Normal Weight	Adult
479	0	69	165.0	62.0	29.0	112.0	40.9	216.0	22.77318640955005	Normal Weight	Old
480	1	30	195.0	92.0	30.0	101.0	41.0	165.0	24.194608809993426	Normal Weight	Adult
481	0	33	164.0	61.0	20.0	105.0	40.6	122.0	22.679952409280194	Normal Weight	Adult
482	1	21	206.0	105.0	15.0	96.0	40.1	69.0	24.74314261476105	Normal Weight	Youth
483	0	39	152.0	53.0	20.0	99.0	40.9	113.0	22.939750692520775	Normal Weight	Adult
484	1	26	180.0	81.0	7.0	92.0	39.5	26.0	25.0	Normal Weight	Adult
485	1	44	175.0	80.0	5.0	91.0	39.2	22.0	26.122448979591837	Overweight	Adult
486	0	58	144.0	42.0	12.0	96.0	40.1	70.0	20.25462962962963	Normal Weight	Adult
487	1	24	177.0	83.0	4.0	83.0	39.3	9.0	26.493025631204315	Overweight	Youth
488	1	35	187.0	91.0	15.0	95.0	40.3	72.0	26.023048986244955	Overweight	Adult
489	1	21	189.0	94.0	25.0	111.0	40.6	165.0	26.315052770079227	Overweight	Youth
490	1	26	181.0	82.0	29.0	105.0	41.0	165.0	25.029760996306585	Overweight	Adult
491	0	30	162.0	57.0	15.0	88.0	40.3	64.0	21.719250114311837	Normal Weight	Adult
492	1	27	182.0	81.0	18.0	105.0	40.5	103.0	24.453568409612362	Normal Weight	Adult
493	0	32	147.0	51.0	4.0	83.0	39.1	15.0	23.601277245592115	Normal Weight	Adult
494	0	30	185.0	84.0	9.0	85.0	39.6	32.0	24.543462381300216	Normal Weight	Adult
495	0	79	160.0	57.0	14.0	85.0	40.0	68.0	22.265624999999996	Normal Weight	Old
496	0	39	164.0	58.0	25.0	106.0	40.6	159.0	21.564544913741823	Normal Weight	Adult
497	1	25	188.0	89.0	6.0	92.0	39.6	23.0	25.18107741059303	Overweight	Adult
498	0	23	169.0	70.0	13.0	90.0	40.1	54.0	24.508945765204302	Normal Weight	Youth
499	0	47	172.0	70.0	2.0	89.0	37.8	9.0	23.661438615467823	Normal Weight	Adult
500	1	34	182.0	80.0	29.0	120.0	40.7	240.0	24.151672503320853	Normal Weight	Adult
501	0	36	152.0	54.0	10.0	86.0	39.7	42.0	23.372576177285318	Normal Weight	Adult
502	1	63	203.0	115.0	14.0	106.0	40.0	117.0	27.906525273605286	Overweight	Adult
503	0	37	164.0	59.0	26.0	106.0	40.6	164.0	21.936347412254616	Normal Weight	Adult
504	0	50	156.0	55.0	23.0	98.0	40.8	132.0	22.600262984878366	Normal Weight	Adult
505	1	62	191.0	96.0	2.0	85.0	38.2	9.0	26.315068117650284	Overweight	Adult
506	0	37	173.0	67.0	15.0	94.0	40.0	74.0	22.386314277122523	Normal Weight	Adult
507	0	35	169.0	69.0	23.0	96.0	40.7	116.0	24.158817968558527	Normal Weight	Adult
508	1	27	174.0	79.0	8.0	102.0	39.7	42.0	26.09327520147972	Overweight	Adult
509	1	55	179.0	79.0	24.0	110.0	40.6	187.0	24.65590961580475	Normal Weight	Adult
510	1	36	173.0	75.0	16.0	94.0	40.4	70.0	25.05930702662969	Overweight	Adult
511	0	22	140.0	45.0	7.0	86.0	39.1	29.0	22.95918367346939	Normal Weight	Youth
512	1	20	170.0	71.0	9.0	83.0	39.8	17.0	24.56747404844291	Normal Weight	Youth
513	1	43	185.0	83.0	28.0	108.0	40.9	195.0	24.251278305332356	Normal Weight	Adult
514	0	73	181.0	76.0	19.0	106.0	40.4	127.0	23.198315069747565	Normal Weight	Old
515	1	22	184.0	82.0	14.0	87.0	39.9	39.0	24.22022684310019	Normal Weight	Youth
516	1	67	155.0	64.0	6.0	88.0	38.9	28.0	26.638917793964616	Overweight	Old
517	1	25	195.0	100.0	16.0	93.0	40.3	68.0	26.298487836949377	Overweight	Adult
518	0	41	165.0	63.0	17.0	97.0	40.5	91.0	23.140495867768596	Normal Weight	Adult
519	1	49	181.0	81.0	16.0	97.0	40.2	89.0	24.724520008546747	Normal Weight	Adult
520	0	58	148.0	53.0	2.0	89.0	37.7	10.0	24.196493791088386	Normal Weight	Adult
521	1	27	180.0	80.0	28.0	111.0	41.2	185.0	24.691358024691358	Normal Weight	Adult
522	0	33	172.0	76.0	5.0	79.0	38.7	16.0	25.689561925365066	Overweight	Adult
523	0	59	156.0	58.0	19.0	91.0	40.3	97.0	23.83300460223537	Normal Weight	Adult
524	1	21	183.0	77.0	13.0	92.0	40.2	44.0	22.99262444384723	Normal Weight	Youth
525	0	65	155.0	59.0	10.0	95.0	40.0	56.0	24.55775234131113	Normal Weight	Old
526	1	22	191.0	88.0	21.0	103.0	40.4	112.0	24.12214577451276	Normal Weight	Youth
527	1	55	192.0	91.0	10.0	81.0	39.8	37.0	24.68532986111111	Normal Weight	Adult
528	1	22	182.0	82.0	9.0	86.0	39.8	24.0	24.755464315903875	Normal Weight	Youth
529	0	35	132.0	38.0	30.0	112.0	40.5	216.0	21.808999081726352	Normal Weight	Adult
530	1	58	203.0	101.0	15.0	101.0	40.1	106.0	24.509209153340297	Normal Weight	Adult
531	1	45	194.0	103.0	14.0	85.0	39.9	57.0	27.367414177914764	Overweight	Adult
532	1	62	195.0	99.0	18.0	97.0	40.3	119.0	26.035502958579883	Overweight	Adult
533	0	74	162.0	60.0	16.0	97.0	40.1	96.0	22.86236854138088	Normal Weight	Old
534	0	48	146.0	46.0	7.0	88.0	39.5	33.0	21.580033777444175	Normal Weight	Adult
535	1	23	173.0	73.0	23.0	100.0	40.7	106.0	24.3910588392529	Normal Weight	Youth
536	1	31	184.0	90.0	25.0	106.0	41.0	156.0	26.583175803402646	Overweight	Adult
537	1	53	199.0	98.0	14.0	92.0	40.4	75.0	24.74684982702457	Normal Weight	Adult
538	1	73	189.0	89.0	18.0	99.0	40.6	130.0	24.915315920606925	Normal Weight	Old
539	0	27	170.0	66.0	21.0	113.0	40.5	142.0	22.837370242214536	Normal Weight	Adult
540	1	40	177.0	83.0	22.0	99.0	40.5	121.0	26.493025631204315	Overweight	Adult
541	0	66	162.0	66.0	24.0	99.0	40.7	143.0	25.14860539551897	Overweight	Old
542	0	46	170.0	73.0	20.0	105.0	40.7	123.0	25.25951557093426	Overweight	Adult
543	0	75	165.0	62.0	26.0	108.0	41.1	186.0	22.77318640955005	Normal Weight	Old
544	1	33	162.0	67.0	13.0	94.0	40.3	53.0	25.529644871208653	Overweight	Adult
545	0	49	164.0	59.0	27.0	104.0	40.8	170.0	21.936347412254616	Normal Weight	Adult
546	0	37	166.0	67.0	15.0	97.0	40.2	78.0	24.31412396574249	Normal Weight	Adult
547	0	43	167.0	70.0	26.0	113.0	40.5	182.0	25.099501595611173	Overweight	Adult
548	0	66	187.0	82.0	11.0	92.0	40.0	55.0	23.449340844748203	Normal Weight	Old
549	0	51	161.0	59.0	25.0	101.0	40.6	150.0	22.76146753597469	Normal Weight	Adult
550	0	33	162.0	56.0	6.0	80.0	39.9	21.0	21.338210638622158	Normal Weight	Adult
551	1	48	170.0	72.0	6.0	90.0	39.0	26.0	24.913494809688583	Normal Weight	Adult
552	1	43	192.0	95.0	18.0	93.0	40.5	90.0	25.770399305555557	Overweight	Adult
553	1	48	174.0	75.0	16.0	99.0	40.7	91.0	24.772096710265558	Normal Weight	Adult
554	1	34	186.0	87.0	17.0	95.0	40.3	79.0	25.14741588622962	Overweight	Adult
555	0	61	168.0	66.0	29.0	107.0	41.1	195.0	23.384353741496604	Normal Weight	Adult
556	0	48	177.0	75.0	10.0	101.0	39.9	57.0	23.93948099205209	Normal Weight	Adult
557	0	30	162.0	57.0	18.0	98.0	40.5	96.0	21.719250114311837	Normal Weight	Adult
558	0	79	163.0	61.0	7.0	93.0	39.7	39.0	22.95908765854944	Normal Weight	Old
559	0	67	172.0	73.0	4.0	85.0	38.6	18.0	24.675500270416443	Normal Weight	Old
560	1	60	184.0	84.0	4.0	85.0	39.3	17.0	24.8109640831758	Normal Weight	Adult
561	0	57	171.0	76.0	15.0	97.0	40.3	82.0	25.990903183885642	Overweight	Adult
562	1	34	194.0	96.0	19.0	101.0	40.5	110.0	25.507492826017643	Overweight	Adult
563	0	42	157.0	56.0	25.0	106.0	40.8	161.0	22.7189744005842	Normal Weight	Adult
564	1	38	181.0	82.0	25.0	107.0	40.8	164.0	25.029760996306585	Overweight	Adult
565	1	43	179.0	83.0	5.0	81.0	39.5	15.0	25.90431010268094	Overweight	Adult
566	1	76	189.0	99.0	12.0	96.0	40.2	85.0	27.714789619551524	Overweight	Old
567	1	37	179.0	79.0	23.0	101.0	40.6	128.0	24.65590961580475	Normal Weight	Adult
568	1	23	195.0	98.0	14.0	94.0	40.2	59.0	25.77251808021039	Overweight	Youth
569	1	21	205.0	108.0	2.0	84.0	37.9	6.0	25.698988697204047	Overweight	Youth
570	0	20	151.0	54.0	18.0	92.0	40.2	82.0	23.683171790710933	Normal Weight	Youth
571	0	23	168.0	62.0	25.0	105.0	40.5	148.0	21.9671201814059	Normal Weight	Youth
572	0	20	170.0	65.0	3.0	76.0	38.2	8.0	22.49134948096886	Normal Weight	Youth
573	0	25	173.0	71.0	14.0	86.0	40.3	53.0	23.722810651876106	Normal Weight	Adult
574	0	24	155.0	50.0	16.0	98.0	40.2	85.0	20.811654526534856	Normal Weight	Youth
575	0	29	157.0	57.0	22.0	99.0	40.9	120.0	23.124670372023203	Normal Weight	Adult
576	1	43	199.0	106.0	28.0	107.0	40.7	205.0	26.767000833312288	Overweight	Adult
